"AssessmentYear","ECOREGION","GUILD","STOCKID","YEAR","METRIC","stockValue","ecoGuildMean","ecoValue","allMean"
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1984,"F_FMSY",2.35833333333333,1.94746913580247,1.45183812483812,1.75489291252564
2015,"Iceland and East Greenland","demersal","lin-icel",1985,"F_FMSY",1.97916666666667,1.52999713631157,1.52999713631157,1.72997377924826
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1985,"F_FMSY",1.97916666666667,2.01503086419753,1.44768984718985,1.72997377924826
2015,"Iceland and East Greenland","demersal","lin-icel",1986,"F_FMSY",1.94583333333333,1.46304410080183,1.46304410080183,1.8874913602143
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1986,"F_FMSY",1.94583333333333,2.29552469135802,1.65158054908055,1.8874913602143
2015,"Iceland and East Greenland","demersal","lin-icel",1987,"F_FMSY",2.36666666666667,1.72789232531501,1.69023742580444,1.92509777599339
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1987,"F_FMSY",2.36666666666667,2.48333333333333,1.73769230769231,1.92509777599339
2015,"Iceland and East Greenland","demersal","lin-icel",1988,"F_FMSY",3,2.07113402061856,1.85562324273664,2.07732236487649
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1988,"F_FMSY",3,2.72913580246914,1.64121514288181,2.07732236487649
2015,"Iceland and East Greenland","demersal","lin-icel",1989,"F_FMSY",3.225,2.05661512027491,1.90837043111528,2.09421202090274
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1989,"F_FMSY",3.225,2.98845679012346,1.77173810757144,2.09421202090274
2015,"Iceland and East Greenland","demersal","lin-icel",1990,"F_FMSY",3.05416666666667,2.26118270332188,2.15043248203686,2.00734882336171
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1990,"F_FMSY",3.05416666666667,2.87842592592593,1.76907698782699,2.00734882336171
2015,"Iceland and East Greenland","demersal","lin-icel",1991,"F_FMSY",3.24583333333333,2.4137313860252,2.30575308497345,1.98487346822012
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1991,"F_FMSY",3.24583333333333,2.56046296296296,1.65025479150479,1.98487346822012
2015,"Iceland and East Greenland","demersal","lin-icel",1992,"F_FMSY",3.27916666666667,2.49992840778923,2.34653721493283,1.97420813057024
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1992,"F_FMSY",3.27916666666667,2.61009259259259,1.71949074074074,1.97420813057024
2015,"Iceland and East Greenland","demersal","lin-icel",1993,"F_FMSY",3.47916666666667,2.35972222222222,2.05047348484848,1.91090779378279
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1993,"F_FMSY",3.47916666666667,2.72305555555556,1.81556818181818,1.91090779378279
2015,"Iceland and East Greenland","demersal","lin-icel",1994,"F_FMSY",3.31666666666667,2.21328751431844,2.01337472664792,2.0679141855101
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1994,"F_FMSY",3.31666666666667,2.68925925925926,1.90155659155659,2.0679141855101
2015,"Iceland and East Greenland","demersal","lin-icel",1995,"F_FMSY",2.68333333333333,2.03654066437572,1.91604186191815,2.01324662645235
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1995,"F_FMSY",2.68333333333333,2.56506172839506,2.01881680048347,2.01324662645235
2015,"Iceland and East Greenland","demersal","lin-icel",1996,"F_FMSY",2.49583333333333,1.79345647193585,1.75191053577007,2.00200041689778
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1996,"F_FMSY",2.49583333333333,2.40762345679012,1.82650792109125,2.00200041689778
2015,"Iceland and East Greenland","demersal","lin-icel",1997,"F_FMSY",2.12916666666667,1.70216208476518,1.5573033817557,2.02107099035201
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1997,"F_FMSY",2.12916666666667,2.37638888888889,1.98310508935509,2.02107099035201
2015,"Iceland and East Greenland","demersal","lin-icel",1998,"F_FMSY",2.25416666666667,1.81049541809851,1.67150792721025,2.0604334040805
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1998,"F_FMSY",2.25416666666667,2.43805555555556,1.93165792540793,2.0604334040805
2015,"Iceland and East Greenland","demersal","lin-icel",1999,"F_FMSY",2.475,2.06503436426117,1.97036668228679,2.14820246477785
2015,"Widely distributed and migratory stocks","demersal","lin-icel",1999,"F_FMSY",2.475,2.43043209876543,2.02181278597945,2.14820246477785
2015,"Iceland and East Greenland","demersal","lin-icel",2000,"F_FMSY",2.22916666666667,2.03601088201604,1.89859907060294,2.00782033687501
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2000,"F_FMSY",2.22916666666667,2.38984567901235,1.9166244712078,2.00782033687501
2015,"Iceland and East Greenland","demersal","lin-icel",2001,"F_FMSY",2.19166666666667,1.64739404352806,1.6900909871915,1.84240205634149
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2001,"F_FMSY",2.19166666666667,2.17660493827161,1.83731567814901,1.84240205634149
2015,"Iceland and East Greenland","demersal","lin-icel",2002,"F_FMSY",1.81666666666667,1.83390607101947,1.82088409871915,1.9041227276381
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2002,"F_FMSY",1.81666666666667,2.17567901234568,1.81402831736165,1.9041227276381
2015,"Iceland and East Greenland","demersal","lin-icel",2003,"F_FMSY",1.88333333333333,1.68825887743414,1.55710324898469,1.80094286819471
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2003,"F_FMSY",1.88333333333333,2.15111111111111,1.73190753690754,1.80094286819471
2015,"Iceland and East Greenland","demersal","lin-icel",2004,"F_FMSY",1.85,1.43144329896907,1.32130974695408,1.74394901414204
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2004,"F_FMSY",1.85,2.25913580246914,1.71783518950186,1.74394901414204
2015,"Iceland and East Greenland","demersal","lin-icel",2005,"F_FMSY",1.80416666666667,1.59726517754868,1.44567615588878,1.77389378758847
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2005,"F_FMSY",1.80416666666667,2.38891975308642,1.78599445307779,1.77389378758847
2015,"Iceland and East Greenland","demersal","lin-icel",2006,"F_FMSY",2.34166666666667,1.81165521191294,1.49283231802562,1.80228454708978
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2006,"F_FMSY",2.34166666666667,2.33228395061728,1.69908292324959,1.80228454708978
2015,"Iceland and East Greenland","demersal","lin-icel",2007,"F_FMSY",2.2,1.74621993127148,1.59602858481724,1.6593958974248
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2007,"F_FMSY",2.2,2.13679012345679,1.60216740050073,1.6593958974248
2015,"Iceland and East Greenland","demersal","lin-icel",2008,"F_FMSY",2.26666666666667,1.89988545246277,1.68514136207435,1.62457802222852
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2008,"F_FMSY",2.26666666666667,1.94049382716049,1.54730208063541,1.62457802222852
2015,"Iceland and East Greenland","demersal","lin-icel",2009,"F_FMSY",2.52083333333333,1.78495131729668,1.41598621524524,1.62233199155778
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2009,"F_FMSY",2.52083333333333,1.70484567901235,1.40409727618061,1.62233199155778
2015,"Iceland and East Greenland","demersal","lin-icel",2010,"F_FMSY",2.025,1.64510309278351,1.34746368322399,1.53446512745914
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2010,"F_FMSY",2.025,1.34043209876543,1.2764631356298,1.53446512745914
2015,"Iceland and East Greenland","demersal","lin-icel",2011,"F_FMSY",1.4125,1.40176116838488,1.21154814901593,1.33434267011918
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2011,"F_FMSY",1.4125,0.92712962962963,0.994963416213416,1.33434267011918
2015,"Iceland and East Greenland","demersal","lin-icel",2012,"F_FMSY",1.3125,1.33114261168385,1.24835695876289,1.27504201321156
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2012,"F_FMSY",1.3125,0.95466049382716,1.0157179703013,1.27504201321156
2015,"Iceland and East Greenland","demersal","lin-icel",2013,"F_FMSY",1.01666666666667,1.20366552119129,1.08570368634802,1.15686296852028
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2013,"F_FMSY",1.01666666666667,0.965185185185185,1.02881636881637,1.15686296852028
2015,"Iceland and East Greenland","demersal","lin-icel",2014,"F_FMSY",1.02083333333333,1.12412657502864,1.13286765854421,1.21683839917456
2015,"Widely distributed and migratory stocks","demersal","lin-icel",2014,"F_FMSY",1.02083333333333,1.23558641975309,1.15580797289131,1.21683839917456
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1980,"F_FMSY",0.890909090909091,0.890909090909091,1.63063973063973,0.990326029790315
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1981,"F_FMSY",0.890909090909091,0.890909090909091,1.4206734006734,0.995280840191554
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1982,"F_FMSY",0.895454545454546,0.536188811188811,1.2677533022533,0.805825598013098
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1983,"F_FMSY",0.9,0.7,1.42192592592593,0.959387221574722
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1984,"F_FMSY",0.909090909090909,0.708391608391608,1.45183812483812,1.04425078682891
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1985,"F_FMSY",0.931818181818182,0.596678321678322,1.44768984718985,1.05035359894735
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1986,"F_FMSY",0.963636363636364,0.685664335664336,1.65158054908055,0.905595706376956
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1987,"F_FMSY",1,0.619230769230769,1.73769230769231,0.929862257084479
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1988,"F_FMSY",1.04090909090909,0.553294483294483,1.64121514288181,0.847447749010249
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1989,"F_FMSY",1.10454545454545,0.555019425019425,1.77173810757144,0.815075010637511
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1990,"F_FMSY",1.18636363636364,0.65972804972805,1.76907698782699,1.01774148305398
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1991,"F_FMSY",1.29090909090909,0.74004662004662,1.65025479150479,0.968487957749321
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1992,"F_FMSY",1.4,0.828888888888889,1.71949074074074,1.05111136338409
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1993,"F_FMSY",1.49090909090909,0.908080808080808,1.81556818181818,1.12591336062927
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1994,"F_FMSY",1.53181818181818,1.11385392385392,1.90155659155659,1.24489017295835
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1995,"F_FMSY",1.48181818181818,1.47257187257187,2.01881680048347,1.42043862702954
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1996,"F_FMSY",1.38181818181818,1.24539238539239,1.82650792109125,1.23139134855044
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1997,"F_FMSY",1.31818181818182,1.58982128982129,1.98310508935509,1.36574599222326
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1998,"F_FMSY",1.34090909090909,1.4252602952603,1.93165792540793,1.39570382269246
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",1999,"F_FMSY",1.42727272727273,1.61319347319347,2.02181278597945,1.36297326410963
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2000,"F_FMSY",1.53636363636364,1.44340326340326,1.9166244712078,1.37452790475518
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2001,"F_FMSY",1.71818181818182,1.49802641802642,1.83731567814901,1.4458334952085
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2002,"F_FMSY",1.88636363636364,1.45237762237762,1.81402831736165,1.40784740722241
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2003,"F_FMSY",2.02272727272727,1.31270396270396,1.73190753690754,1.26211817223181
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2004,"F_FMSY",1.90909090909091,1.17653457653458,1.71783518950186,1.34573269953952
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2005,"F_FMSY",1.56818181818182,1.18306915306915,1.78599445307779,1.20631718870355
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2006,"F_FMSY",1.48636363636364,1.0658818958819,1.69908292324959,1.10533061635334
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2007,"F_FMSY",1.69545454545455,1.06754467754468,1.60216740050073,1.23554009963101
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2008,"F_FMSY",1.58181818181818,1.15411033411033,1.54730208063541,1.09907133691225
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2009,"F_FMSY",1.41363636363636,1.10334887334887,1.40409727618061,1.02472235466554
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2010,"F_FMSY",1.36363636363636,1.21249417249417,1.2764631356298,0.945621119200665
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2011,"F_FMSY",1.35454545454545,1.0627972027972,0.994963416213416,0.901923306071033
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2012,"F_FMSY",1.29545454545455,1.07677544677545,1.0157179703013,0.96356197464152
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2013,"F_FMSY",1.37272727272727,1.09244755244755,1.02881636881637,0.919377266252266
2015,"Widely distributed and migratory stocks","pelagic","mac-nea",2014,"F_FMSY",1.54090909090909,1.07602952602953,1.15580797289131,1.02331787110196
2015,"Baltic Sea","benthic","ple-2123",1999,"F_FMSY",2.46486486486487,2.46486486486487,2.00570247320247,2.38422194734781
2015,"Baltic Sea","benthic","ple-2123",2000,"F_FMSY",2.61891891891892,2.61891891891892,2.09168954918955,2.11431791287855
2015,"Baltic Sea","benthic","ple-2123",2001,"F_FMSY",2.49459459459459,2.49459459459459,2.04955726143226,2.23477021529539
2015,"Baltic Sea","benthic","ple-2123",2002,"F_FMSY",2.2972972972973,2.2972972972973,1.95166164353664,2.04961197009366
2015,"Baltic Sea","benthic","ple-2123",2003,"F_FMSY",2.04594594594595,2.04594594594595,1.84618533493533,1.99537543035026
2015,"Baltic Sea","benthic","ple-2123",2004,"F_FMSY",1.92432432432432,1.92432432432432,1.84830528143028,1.88174881632204
2015,"Baltic Sea","benthic","ple-2123",2005,"F_FMSY",1.86486486486486,1.86486486486486,1.7262923000423,1.770509895479
2015,"Baltic Sea","benthic","ple-2123",2006,"F_FMSY",1.94054054054054,1.94054054054054,1.63494027369027,1.73887473285643
2015,"Baltic Sea","benthic","ple-2123",2007,"F_FMSY",1.83243243243243,1.83243243243243,1.68588029088029,1.66205643515369
2015,"Baltic Sea","benthic","ple-2123",2008,"F_FMSY",1.62432432432432,1.62432432432432,1.59721408096408,1.5168788697164
2015,"Baltic Sea","benthic","ple-2123",2009,"F_FMSY",1.32432432432432,1.32432432432432,1.62803971366471,1.39626839425238
2015,"Baltic Sea","benthic","ple-2123",2010,"F_FMSY",1.08378378378378,1.08378378378378,1.43687691250191,1.27331700235705
2015,"Baltic Sea","benthic","ple-2123",2011,"F_FMSY",0.908108108108108,0.908108108108108,1.32409099346599,1.13376579325321
2015,"Baltic Sea","benthic","ple-2123",2012,"F_FMSY",0.621621621621622,0.621621621621622,1.26978731291231,1.04565852351207
2015,"Baltic Sea","benthic","ple-2123",2013,"F_FMSY",0.535135135135135,0.535135135135135,1.30722938660439,0.961045278688299
2015,"Baltic Sea","benthic","ple-2123",2014,"F_FMSY",0.502702702702703,0.502702702702703,1.27653890591391,0.965560163137966
2015,"North Sea","benthic","ple-eche",1980,"F_FMSY",0.948,2.13924561403509,1.79151841866034,2.13924561403509
2015,"North Sea","benthic","ple-eche",1981,"F_FMSY",1.196,2.22270175438597,1.72638672050138,2.22270175438597
2015,"North Sea","benthic","ple-eche",1982,"F_FMSY",1.44,2.12089912280702,1.6490312792821,2.12089912280702
2015,"North Sea","benthic","ple-eche",1983,"F_FMSY",1.552,2.21359210526316,1.90860481451847,2.21359210526316
2015,"North Sea","benthic","ple-eche",1984,"F_FMSY",1.508,2.21036811594203,1.9790337448387,2.21036811594203
2015,"North Sea","benthic","ple-eche",1985,"F_FMSY",1.42,1.938117467582,1.93068876025239,1.938117467582
2015,"North Sea","benthic","ple-eche",1986,"F_FMSY",1.372,2.09851899313501,1.93385278683391,2.09851899313501
2015,"North Sea","benthic","ple-eche",1987,"F_FMSY",1.368,2.34473196033562,1.99157928552576,2.34473196033562
2015,"North Sea","benthic","ple-eche",1988,"F_FMSY",1.4,2.15617543859649,1.87655701074926,2.15617543859649
2015,"North Sea","benthic","ple-eche",1989,"F_FMSY",1.432,2.18353424866514,1.88203969850131,2.18353424866514
2015,"North Sea","benthic","ple-eche",1990,"F_FMSY",1.42,1.966,1.96309007420119,1.966
2015,"North Sea","benthic","ple-eche",1991,"F_FMSY",1.324,2.11598230358505,1.89568529831182,2.11598230358505
2015,"North Sea","benthic","ple-eche",1992,"F_FMSY",1.224,2.11154294431732,1.91976237623425,2.11154294431732
2015,"North Sea","benthic","ple-eche",1993,"F_FMSY",1.236,2.11509778794813,2.05679922629942,2.11509778794813
2015,"North Sea","benthic","ple-eche",1994,"F_FMSY",1.436,2.11112753623188,1.97548874158838,2.11112753623188
2015,"North Sea","benthic","ple-eche",1995,"F_FMSY",1.788,2.32167627765065,2.04216547576235,2.32167627765065
2015,"North Sea","benthic","ple-eche",1996,"F_FMSY",2.128,2.42565186880244,1.9178308978451,2.42565186880244
2015,"North Sea","benthic","ple-eche",1997,"F_FMSY",2.228,2.66967704042716,1.96266353009415,2.66967704042716
2015,"North Sea","benthic","ple-eche",1998,"F_FMSY",2.056,2.44217787948131,1.97840614711639,2.44217787948131
2015,"North Sea","benthic","ple-eche",1999,"F_FMSY",1.712,2.36809336384439,1.89502163023054,2.38422194734781
2015,"North Sea","benthic","ple-eche",2000,"F_FMSY",1.432,2.01339771167048,1.71532440755928,2.11431791287855
2015,"North Sea","benthic","ple-eche",2001,"F_FMSY",1.304,2.18280533943555,1.78878811261045,2.23477021529539
2015,"North Sea","benthic","ple-eche",2002,"F_FMSY",1.276,2.00007490465294,1.62240527696252,2.04961197009366
2015,"North Sea","benthic","ple-eche",2003,"F_FMSY",1.288,1.98526132723112,1.51133750507072,1.99537543035026
2015,"North Sea","benthic","ple-eche",2004,"F_FMSY",1.252,1.87323371472159,1.57857201384305,1.88174881632204
2015,"North Sea","benthic","ple-eche",2005,"F_FMSY",1.148,1.75163890160183,1.42158187663073,1.770509895479
2015,"North Sea","benthic","ple-eche",2006,"F_FMSY",1.06,1.6985415713196,1.44535271050717,1.73887473285643
2015,"North Sea","benthic","ple-eche",2007,"F_FMSY",1.032,1.62798123569794,1.43928040391468,1.66205643515369
2015,"North Sea","benthic","ple-eche",2008,"F_FMSY",1,1.49538977879481,1.23852909243467,1.5168788697164
2015,"North Sea","benthic","ple-eche",2009,"F_FMSY",0.868,1.41065720823799,1.16209643033575,1.39626839425238
2015,"North Sea","benthic","ple-eche",2010,"F_FMSY",0.656,1.3112236460717,1.03930334755227,1.27331700235705
2015,"North Sea","benthic","ple-eche",2011,"F_FMSY",0.492,1.17889733028223,0.990596998241385,1.13376579325321
2015,"North Sea","benthic","ple-eche",2012,"F_FMSY",0.424,1.13046590389016,0.96061022855426,1.04565852351207
2015,"North Sea","benthic","ple-eche",2013,"F_FMSY",0.42,1.04622730739893,0.852578039201164,0.961045278688299
2015,"North Sea","benthic","ple-eche",2014,"F_FMSY",0.448,1.05813165522502,0.95324651357616,0.965560163137966
2015,"North Sea","benthic","ple-nsea",1957,"F_FMSY",1.47368421052632,1.27184210526316,1.22690708252112,1.27184210526316
2015,"North Sea","benthic","ple-nsea",1958,"F_FMSY",1.73684210526316,1.40342105263158,1.32573749187784,1.40342105263158
2015,"North Sea","benthic","ple-nsea",1959,"F_FMSY",1.94736842105263,1.53618421052632,1.43029564652372,1.53618421052632
2015,"North Sea","benthic","ple-nsea",1960,"F_FMSY",1.94736842105263,1.60868421052632,1.42183885640026,1.60868421052632
2015,"North Sea","benthic","ple-nsea",1961,"F_FMSY",1.84210526315789,1.68605263157895,1.51909681611436,1.68605263157895
2015,"North Sea","benthic","ple-nsea",1962,"F_FMSY",2,1.875,1.67839506172839,1.875
2015,"North Sea","benthic","ple-nsea",1963,"F_FMSY",2.21052631578947,1.94026315789474,1.58610136452242,1.94026315789474
2015,"North Sea","benthic","ple-nsea",1964,"F_FMSY",2.42105263157895,1.91552631578947,1.67084470435348,1.91552631578947
2015,"North Sea","benthic","ple-nsea",1965,"F_FMSY",2,1.6475,1.72179012345679,1.6475
2015,"North Sea","benthic","ple-nsea",1966,"F_FMSY",2.10526315789474,1.80013157894737,1.82724821312541,1.80013157894737
2015,"North Sea","benthic","ple-nsea",1967,"F_FMSY",2.21052631578947,2.10526315789474,1.908823708577,2.10526315789474
2015,"North Sea","benthic","ple-nsea",1968,"F_FMSY",1.73684210526316,2.13092105263158,2.18076723927875,2.13092105263158
2015,"North Sea","benthic","ple-nsea",1969,"F_FMSY",1.84210526315789,2.24355263157895,2.12276011208577,2.24355263157895
2015,"North Sea","benthic","ple-nsea",1970,"F_FMSY",2.42105263157895,2.47052631578947,2.38919834307992,2.47052631578947
2015,"North Sea","benthic","ple-nsea",1971,"F_FMSY",2,2.24,2.50295717592593,2.24
2015,"North Sea","benthic","ple-nsea",1972,"F_FMSY",2.15789473684211,2.39144736842105,2.11991040382488,2.39144736842105
2015,"North Sea","benthic","ple-nsea",1973,"F_FMSY",2.47368421052632,2.62184210526316,2.33226036562879,2.62184210526316
2015,"North Sea","benthic","ple-nsea",1974,"F_FMSY",2.57894736842105,2.63447368421053,2.21758059124287,2.63447368421053
2015,"North Sea","benthic","ple-nsea",1975,"F_FMSY",3.05263157894737,2.76131578947368,2.63277798945562,2.76131578947368
2015,"North Sea","benthic","ple-nsea",1976,"F_FMSY",2.21052631578947,2.26026315789474,2.22213798384851,2.26026315789474
2015,"North Sea","benthic","ple-nsea",1977,"F_FMSY",2.68421052631579,2.49960526315789,2.09847731268236,2.49960526315789
2015,"North Sea","benthic","ple-nsea",1978,"F_FMSY",2.42105263157895,2.42802631578947,1.99133077548099,2.42802631578947
2015,"North Sea","benthic","ple-nsea",1979,"F_FMSY",3.47368421052632,3.01184210526316,2.05612377101412,3.01184210526316
2015,"North Sea","benthic","ple-nsea",1980,"F_FMSY",2.89473684210526,2.13924561403509,1.79151841866034,2.13924561403509
2015,"North Sea","benthic","ple-nsea",1981,"F_FMSY",2.84210526315789,2.22270175438597,1.72638672050138,2.22270175438597
2015,"North Sea","benthic","ple-nsea",1982,"F_FMSY",3.10526315789474,2.12089912280702,1.6490312792821,2.12089912280702
2015,"North Sea","benthic","ple-nsea",1983,"F_FMSY",2.94736842105263,2.21359210526316,1.90860481451847,2.21359210526316
2015,"North Sea","benthic","ple-nsea",1984,"F_FMSY",3,2.21036811594203,1.9790337448387,2.21036811594203
2015,"North Sea","benthic","ple-nsea",1985,"F_FMSY",2.68421052631579,1.938117467582,1.93068876025239,1.938117467582
2015,"North Sea","benthic","ple-nsea",1986,"F_FMSY",3.36842105263158,2.09851899313501,1.93385278683391,2.09851899313501
2015,"North Sea","benthic","ple-nsea",1987,"F_FMSY",3.68421052631579,2.34473196033562,1.99157928552576,2.34473196033562
2015,"North Sea","benthic","ple-nsea",1988,"F_FMSY",3.68421052631579,2.15617543859649,1.87655701074926,2.15617543859649
2015,"North Sea","benthic","ple-nsea",1989,"F_FMSY",3.21052631578947,2.18353424866514,1.88203969850131,2.18353424866514
2015,"North Sea","benthic","ple-nsea",1990,"F_FMSY",3,1.966,1.96309007420119,1.966
2015,"North Sea","benthic","ple-nsea",1991,"F_FMSY",3.26315789473684,2.11598230358505,1.89568529831182,2.11598230358505
2015,"North Sea","benthic","ple-nsea",1992,"F_FMSY",3.21052631578947,2.11154294431732,1.91976237623425,2.11154294431732
2015,"North Sea","benthic","ple-nsea",1993,"F_FMSY",3.15789473684211,2.11509778794813,2.05679922629942,2.11509778794813
2015,"North Sea","benthic","ple-nsea",1994,"F_FMSY",3,2.11112753623188,1.97548874158838,2.11112753623188
2015,"North Sea","benthic","ple-nsea",1995,"F_FMSY",3.21052631578947,2.32167627765065,2.04216547576235,2.32167627765065
2015,"North Sea","benthic","ple-nsea",1996,"F_FMSY",3.26315789473684,2.42565186880244,1.9178308978451,2.42565186880244
2015,"North Sea","benthic","ple-nsea",1997,"F_FMSY",4.05263157894737,2.66967704042716,1.96266353009415,2.66967704042716
2015,"North Sea","benthic","ple-nsea",1998,"F_FMSY",3.57894736842105,2.44217787948131,1.97840614711639,2.44217787948131
2015,"North Sea","benthic","ple-nsea",1999,"F_FMSY",3.47368421052632,2.36809336384439,1.89502163023054,2.38422194734781
2015,"North Sea","benthic","ple-nsea",2000,"F_FMSY",2.47368421052632,2.01339771167048,1.71532440755928,2.11431791287855
2015,"North Sea","benthic","ple-nsea",2001,"F_FMSY",3.89473684210526,2.18280533943555,1.78878811261045,2.23477021529539
2015,"North Sea","benthic","ple-nsea",2002,"F_FMSY",2.89473684210526,2.00007490465294,1.62240527696252,2.04961197009366
2015,"North Sea","benthic","ple-nsea",2003,"F_FMSY",3.10526315789474,1.98526132723112,1.51133750507072,1.99537543035026
2015,"North Sea","benthic","ple-nsea",2004,"F_FMSY",2.42105263157895,1.87323371472159,1.57857201384305,1.88174881632204
2015,"North Sea","benthic","ple-nsea",2005,"F_FMSY",1.94736842105263,1.75163890160183,1.42158187663073,1.770509895479
2015,"North Sea","benthic","ple-nsea",2006,"F_FMSY",1.89473684210526,1.6985415713196,1.44535271050717,1.73887473285643
2015,"North Sea","benthic","ple-nsea",2007,"F_FMSY",1.68421052631579,1.62798123569794,1.43928040391468,1.66205643515369
2015,"North Sea","benthic","ple-nsea",2008,"F_FMSY",1.31578947368421,1.49538977879481,1.23852909243467,1.5168788697164
2015,"North Sea","benthic","ple-nsea",2009,"F_FMSY",1.15789473684211,1.41065720823799,1.16209643033575,1.39626839425238
2015,"North Sea","benthic","ple-nsea",2010,"F_FMSY",1.10526315789474,1.3112236460717,1.03930334755227,1.27331700235705
2015,"North Sea","benthic","ple-nsea",2011,"F_FMSY",1.05263157894737,1.17889733028223,0.990596998241385,1.13376579325321
2015,"North Sea","benthic","ple-nsea",2012,"F_FMSY",1.15789473684211,1.13046590389016,0.96061022855426,1.04565852351207
2015,"North Sea","benthic","ple-nsea",2013,"F_FMSY",0.947368421052632,1.04622730739893,0.852578039201164,0.961045278688299
2015,"North Sea","benthic","ple-nsea",2014,"F_FMSY",0.947368421052632,1.05813165522502,0.95324651357616,0.965560163137966
2015,"North Sea","demersal","sai-3a46",1967,"F_FMSY",1.00625,1.00625,1.908823708577,1.19902380952381
2015,"North Sea","demersal","sai-3a46",1968,"F_FMSY",0.909375,0.909375,2.18076723927875,1.24733234126984
2015,"North Sea","demersal","sai-3a46",1969,"F_FMSY",0.81875,0.81875,2.12276011208577,1.33611111111111
2015,"North Sea","demersal","sai-3a46",1970,"F_FMSY",1.275,1.275,2.38919834307992,1.33804761904762
2015,"North Sea","demersal","sai-3a46",1971,"F_FMSY",1.028125,1.028125,2.50295717592593,1.14795737779648
2015,"North Sea","demersal","sai-3a46",1972,"F_FMSY",1.234375,1.73610641891892,2.11991040382488,1.40239924218677
2015,"North Sea","demersal","sai-3a46",1973,"F_FMSY",1.3,1.66621621621622,2.33226036562879,1.26976408258866
2015,"North Sea","demersal","sai-3a46",1974,"F_FMSY",1.7375,1.84847972972973,2.21758059124287,1.27397632357136
2015,"North Sea","demersal","sai-3a46",1975,"F_FMSY",1.50625,1.8558277027027,2.63277798945562,1.33812907681706
2015,"North Sea","demersal","sai-3a46",1976,"F_FMSY",2.375,2.2875,2.22213798384851,1.62508443022828
